tsne_1 tsne_2 label subject_code visual_run_index
46.61601257 -14.78055286 0 17 531
52.23399353 -3.58075571 0 17 532
46.73255539 2.25215602 0 17 533
40.52592850 -2.37455940 0 17 534
46.84708405 -15.23449707 0 17 535
54.12137222 -5.89817762 0 18 536
51.83183289 1.40550351 0 18 537
46.08032227 3.77703977 0 18 538
41.19564056 1.00527942 0 18 539
38.18964386 -4.39313316 0 18 540
44.60750961 -15.10442257 0 18 541
48.79021454 -12.78797817 0 18 542
53.71847534 -5.34416771 0 18 543
51.98173141 0.17828414 0 18 544
49.06460571 4.07655239 0 18 545
44.40431595 4.36055374 0 18 546
39.81620026 0.19854525 0 18 547
38.68452835 -5.95365429 0 18 548
48.08971024 -14.99798012 0 18 549
53.45463181 -6.39707851 0 18 550
51.65779877 1.72630942 0 18 551
44.82087326 4.85914373 0 18 552
37.64606094 -0.90971786 0 18 553
37.76676559 -6.60075426 0 18 554
48.64562607 -13.72132492 0 18 555
54.30127716 -4.62985373 0 18 556
50.77627563 2.59194779 0 18 557
43.41310120 3.70007443 0 18 558
37.72463226 -3.03891468 0 18 559
47.45647049 -17.51231575 0 18 560
53.83502960 -7.60928965 0 18 561
52.02764893 1.86196506 0 18 562
44.07785034 4.01620436 0 18 563
37.30390930 -3.39956069 0 18 564
47.37031937 -16.33816719 0 18 565
54.63032150 -5.30513144 0 18 566
49.48226929 2.65126681 0 18 567
41.69072723 1.71776032 0 18 568
38.23686218 -5.52838373 0 18 569
48.70743561 -14.23620987 0 18 570
54.23159409 -3.89037490 0 18 571
48.94185638 3.33177853 0 18 572
41.25091171 1.91579247 0 18 573
37.68166733 -5.17280483 0 18 574
48.06909943 -16.03138542 0 18 575
53.02538681 -8.19239235 0 18 576
53.98738480 0.77630860 0 18 577
47.73036194 5.03969812 0 18 578
40.72344208 1.58441031 0 18 579
38.24692154 -5.95880365 0 18 580
48.74055862 -15.21611309 0 18 581
54.77989578 -5.80577898 0 18 582
50.86975479 3.35655594 0 18 583
42.48925400 3.11493683 0 18 584
37.40648270 -4.66791058 0 18 585
48.59899521 -17.20458031 0 18 586
54.51108170 -7.21774530 0 18 587
52.40536499 2.34778643 0 18 588
44.99506760 4.88148165 0 18 589
38.83018875 -0.25550160 0 18 590
38.63646317 -6.56211758 0 18 591
48.81369400 -16.35350418 0 18 592
55.00027847 -7.17911482 0 18 593
52.41102219 2.76445127 0 18 594
43.72760391 4.43793488 0 18 595
37.90047073 -3.59298372 0 18 596
47.15795517 -16.98441696 0 18 597
52.45520782 -7.66047049 0 18 598
52.97970581 1.81783938 0 18 599
43.73738861 5.29378080 0 18 600
37.17482376 -2.73801994 0 18 601
47.88118744 -17.73362350 0 18 602
54.32448959 -7.56749725 0 18 603
52.25056458 3.19346189 0 18 604
43.17329025 5.33130360 0 18 605
17.52373123 7.90601921 0 19 606
14.58504200 7.50378036 0 19 607
9.97123623 -3.23568916 0 19 608
17.36555672 0.22784120 0 19 609
17.80370331 -0.93096161 0 19 610
7.45787048 2.96661735 0 19 611
25.82495689 1.56166303 0 19 612
29.02359772 6.90647316 0 19 613
28.83188438 8.67797565 0 19 614
7.68214750 21.41926193 0 19 615
23.53281212 14.91232681 0 19 616
19.17764473 9.13731861 0 19 617
16.69091988 7.64377880 0 19 618
15.96128178 2.22906828 0 19 619
11.95381355 -1.75235736 0 19 620
11.24654675 -3.31212306 0 19 621
24.98917961 -3.26001811 0 19 622
26.11860847 1.08436859 0 19 623
5.54886675 24.84639931 0 19 624
27.22085762 2.60407472 0 19 625
28.93633842 7.51356220 0 19 626
8.02299976 23.31401062 0 19 627
3.57145143 22.40214348 0 19 628
27.18946838 12.79154968 0 19 629
27.18067741 12.96701813 0 19 630
19.33906746 10.34298706 0 19 631
-15.21831417 -14.31572056 0 19 632
9.94017029 -2.78197646 0 19 633
11.21759415 -2.21253824 0 19 634
18.97641563 -1.70875549 0 19 635
24.57443047 -1.36307991 0 19 636
26.92589951 1.18349802 0 19 637
5.74768496 23.20207977 0 19 638
8.36264420 22.45052910 0 19 639
22.94325066 14.78084469 0 19 640
17.25340843 8.90795231 0 19 641
11.20851707 -1.90206504 0 19 642
22.11293602 -3.22297645 0 19 643
7.48810005 2.99929810 0 19 644
1.49451315 24.86447334 0 19 645
28.95183563 9.01680088 0 19 646
24.94020653 12.91647434 0 19 647
19.93361664 8.48779297 0 19 648
17.70782852 7.03666735 0 19 649
15.71842957 1.81186688 0 19 650
16.56879807 -0.83756244 0 19 651
24.64250946 -3.25913525 0 19 652
26.62743759 1.19861746 0 19 653
5.47847223 24.06477165 0 19 654
27.76934814 7.82760906 0 19 655
25.21268272 11.68694782 0 19 656
26.23373032 12.86884975 0 19 657
19.70549774 8.26068974 0 19 658
15.06691933 6.28933191 0 19 659
13.69640732 0.55352634 0 19 660
16.81164551 0.73854649 0 19 661
17.20017815 -1.08970010 0 19 662
24.49413109 -3.21063590 0 19 663
25.89315033 0.87554830 0 19 664
1.56661212 24.91995430 0 19 665
6.59523439 21.47418404 0 19 666
24.88165092 13.15941334 0 19 667
19.95564461 8.33800983 0 19 668
18.83780479 4.89259052 0 19 669
17.25411415 0.29414314 0 19 670
19.30213356 -4.11317825 0 19 671
-10.48989487 6.34078026 0 19 672
7.68279886 17.83276558 0 19 673
-1.00514162 29.47189903 0 22 674
56.56468201 7.04143858 0 22 675
56.01800919 9.57616329 0 22 676
-1.07997835 29.40132904 0 22 677
50.06044006 13.70506859 0 22 678
50.90214539 12.52249908 0 22 679
45.76964188 11.88211823 0 22 680
41.54027557 11.83768845 0 22 681
37.62764740 12.92458153 0 22 682
33.68203354 -0.25001279 0 22 683
33.90761948 -7.76468468 0 22 684
33.44580841 -11.67097664 0 22 685
36.76757431 -12.13163376 0 22 686
41.60692596 -16.62247849 0 22 687
46.79600906 -11.89170456 0 22 688
49.07930374 -10.10446167 0 22 689
56.93830872 -9.01203251 0 22 690
56.35476685 9.36359215 0 22 691
56.23630524 7.11199808 0 22 692
55.17790985 9.16964245 0 22 693
53.33821106 10.45473576 0 22 694
49.63701630 13.35106468 0 22 695
49.27974319 13.15667152 0 22 696
43.98704529 11.34784985 0 22 697
44.15729523 12.12916279 0 22 698
42.57230377 11.41363811 0 22 699
39.79051971 9.96911144 0 22 700
36.89739990 -0.54496640 0 22 701
33.28833389 -6.45023584 0 22 702
34.43022919 -5.76088476 0 22 703
33.17207336 -10.45140553 0 22 704
6.73562956 10.41257381 0 22 705
5.47042847 10.23200417 0 22 706
5.84898663 10.00124264 0 22 707
32.20852661 -11.02775478 0 22 708
34.69640732 -11.53742599 0 22 709
38.03264999 -11.92737675 0 22 710
37.82004547 -11.02788353 0 22 711
33.99697495 -12.32029343 0 22 712
33.68507004 -9.41071606 0 22 713
35.78524017 -9.33059788 0 22 714
37.95812988 -9.51244450 0 23 715
37.51741409 3.67345166 0 23 716
38.04497147 5.81685781 0 23 717
39.67900085 6.85444069 0 23 718
40.97483444 6.95182800 0 23 719
47.25324631 8.99858475 0 23 720
48.66706467 9.46243763 0 23 721
49.84607697 8.77851009 0 23 722
51.57085800 8.45235825 0 23 723
52.62907791 7.36946726 0 23 724
46.74201202 -8.21027946 0 23 725
46.09437561 -9.52278709 0 23 726
43.65418625 -10.39337349 0 23 727
41.24938583 -10.91030979 0 23 728
38.28456497 -10.21876335 0 23 729
36.70420837 3.05117679 0 23 730
38.06115723 5.13027143 0 23 731
39.92894745 6.47960377 0 23 732
47.41934967 9.01525688 0 23 733
50.19588470 8.72773838 0 23 734
52.15303040 7.63630486 0 23 735
45.72620010 -8.94450378 0 23 736
42.49002457 -10.71449375 0 23 737
38.93765259 -9.96208858 0 23 738
37.68975830 4.27160120 0 23 739
39.26832581 6.32126331 0 23 740
46.77933884 9.89841461 0 23 741
50.43690109 8.21874809 0 23 742
47.24696732 -7.25689888 0 23 743
46.11127853 -8.95277214 0 23 744
42.95180130 -10.54087734 0 23 745
