tsne_1 tsne_2 label subject_code visual_run_index
-38.26346970 -2.21279669 0 19 670
-26.61452484 15.16418266 0 19 671
-2.08745217 18.08520508 0 19 672
-7.69628859 18.12074280 0 19 673
-19.34440613 8.36263466 0 22 674
-15.17801189 20.15984726 0 22 675
-24.38484764 12.19596004 0 22 676
-6.41139936 9.16408062 0 22 677
-27.45796394 8.90905762 0 22 678
-19.82986832 16.88500786 0 22 679
-22.32480431 17.86898613 0 22 680
-20.53782272 14.24669838 0 22 681
-12.64423656 12.74855900 0 22 682
-21.15976524 11.25390244 0 22 683
-30.66701126 18.27370262 0 22 684
-33.24057388 -1.01560640 0 22 685
-22.95085526 16.38987732 0 22 686
-20.18046951 16.90492058 0 22 687
-34.83286667 -10.79125309 0 22 688
-30.78905678 -6.32269049 0 22 689
-26.88499641 8.81177902 0 22 690
-19.92077446 15.94042778 0 22 691
-35.31784821 9.67980194 0 22 692
-40.57286835 1.79232490 0 22 693
-36.22456741 -2.38590741 0 22 694
-15.39082623 20.44273186 0 22 695
-38.83053589 0.42471433 0 22 696
-31.53404045 -4.55298090 0 22 697
-24.26043129 17.02180099 0 22 698
-38.38092804 15.43158817 0 22 699
-39.49197388 17.55563354 0 22 700
-33.00968933 8.30964470 0 22 701
-37.82138824 -3.30891395 0 22 702
-29.08781815 -5.50015783 0 22 703
-35.36111450 1.47910893 0 22 704
-24.40963936 8.45980835 0 22 705
-18.84542084 11.14111233 0 22 706
-24.14639282 19.10220146 0 22 707
-21.88410950 18.52463531 0 22 708
-29.96836090 -6.03254604 0 22 709
